Age,CabinNumber,CryoSleep,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_nan,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_nan,FoodCourt,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,PassengerId,RoomService,ShoppingMall,Side_S,Side_nan,Spa,Transported,VIP,VRDeck
19.0,298,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,1506_01,0.0,615.0,0.0,0.0,9.0,1,0,0.0
20.0,209,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1381_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
16.0,291,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8989_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
34.0,78,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2555_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
34.0,1060,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6546_01,228.0,150.0,0.0,0.0,15.0,0,0,1.0
26.0,190,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,0.0,0.0,0.0,0919_01,18.0,93.0,0.0,0.0,886.0,0,0,289.0
19.0,348,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2154_01,78.0,0.0,0.0,0.0,550.0,0,0,0.0
28.0,1316,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8168_07,0.0,0.0,1.0,0.0,0.0,1,0,0.0
35.0,617,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3275_01,256.0,341.0,1.0,0.0,35.0,1,0,0.0
6.0,491,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3121_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
14.0,734,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4498_02,0.0,0.0,1.0,0.0,0.0,0,0,0.0
32.0,900,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4368_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
2.0,636,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3903_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20.0,893,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,222.0,0.0,0.0,0.0,5535_01,41.0,0.0,1.0,0.0,43.0,1,1,601.0
27.0,622,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3801_01,0.0,0.0,0.0,0.0,36.0,0,0,437.0
43.0,178,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,1.0,0.0,0.0,5257_01,0.0,0.0,0.0,0.0,2393.0,0,0,0.0
42.0,159,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0828_01,786.0,22.0,1.0,0.0,59.0,0,0,0.0
34.0,48,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0688_01,1973.0,97.0,1.0,0.0,41.0,0,0,3.0
17.0,961,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5052_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
49.0,603,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,1.0,0.0,2913_01,21.0,1509.0,0.0,0.0,0.0,0,0,1042.0
35.0,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,436.0,1.0,0.0,0.0,5748_01,247.0,459.0,0.0,0.0,1.0,0,1,1984.0
0.0,577,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3519_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
39.0,144,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4441_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
22.0,1112,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,824.0,0.0,0.0,0.0,5414_03,0.0,0.0,0.0,0.0,0.0,0,0,411.0
44.0,40,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0979_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
53.0,113,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3428_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
13.0,214,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1035_01,4.0,1973.0,0.0,0.0,0.0,1,0,39.0
24.0,322,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1615_01,0.0,6.0,0.0,0.0,685.0,0,0,0.0
20.0,544,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,757.0,0.0,0.0,0.0,2853_01,56.0,111.0,1.0,0.0,0.0,1,0,0.0
32.0,175,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1755.0,0.0,0.0,0.0,1136_01,0.0,0.0,1.0,0.0,0.0,1,0,67.0
50.0,565,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8615_01,0.0,117.0,1.0,0.0,712.0,1,0,0.0
37.0,54,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13561.0,1.0,0.0,0.0,1454_01,0.0,15.0,1.0,0.0,4060.0,0,0,72.0
36.0,633,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3886_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
15.0,999,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4912_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
34.0,365,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1256.0,0.0,0.0,1.0,5603_01,170.0,0.0,1.0,0.0,3926.0,0,0,7121.0
48.0,227,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,1186_04,0.0,654.0,1.0,0.0,0.0,1,0,113.0
37.0,306,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,1877_01,28.0,26.0,0.0,0.0,806.0,0,0,3.0
37.0,56,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0772_01,0.0,325.0,1.0,0.0,4476.0,0,0,1359.0
27.0,47,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2987.0,1.0,0.0,0.0,1156_01,0.0,2.0,1.0,0.0,3072.0,0,0,67.0
41.0,717,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4403_02,7.0,297.0,1.0,0.0,108.0,0,0,361.0
36.0,241,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1606.0,1.0,0.0,0.0,7235_01,0.0,511.0,0.0,0.0,89.0,0,0,2220.0
18.0,1458,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9007_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18.0,23,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0102_01,0.0,0.0,1.0,0.0,830.0,0,0,91.0
20.0,430,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2190_01,1750.0,446.0,1.0,0.0,0.0,0,0,76.0
41.0,295,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7697_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
37.0,94,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,1.0,0.0,0.0,1308_03,0.0,0.0,1.0,0.0,3198.0,0,0,6.0
22.0,904,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4788_01,0.0,0.0,1.0,0.0,778.0,0,0,0.0
21.0,1632,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,8474_01,39.0,94.0,1.0,0.0,33.0,0,0,518.0
12.0,838,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5188_03,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17.0,222,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6665_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
40.0,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3815.0,1.0,0.0,0.0,5138_01,0.0,0.0,0.0,0.0,322.0,1,0,0.0
47.0,251,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3769_01,1037.0,258.0,1.0,0.0,4.0,0,0,0.0
51.0,219,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1433_01,0.0,0.0,1.0,0.0,0.0,0,0,0.0
15.0,1413,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7344_01,0.0,9.0,1.0,0.0,0.0,0,0,952.0
18.0,1624,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,0.0,0.0,0.0,7824_01,0.0,0.0,0.0,0.0,993.0,0,0,6.0
35.0,1772,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9167_01,0.0,0.0,1.0,0.0,684.0,0,0,0.0
19.0,59,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,1.0,0.0,0.0,1892_03,0.0,158.0,0.0,0.0,5037.0,0,0,44.0
26.0,134,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4211_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
26.0,100,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1772.0,1.0,0.0,0.0,2737_02,2381.0,0.0,1.0,0.0,0.0,0,0,2618.0
23.0,851,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,4140_01,40.0,30.0,0.0,0.0,0.0,0,0,637.0
8.0,221,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1445_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
22.0,378,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1889_01,0.0,22.0,0.0,0.0,0.0,0,0,702.0
44.0,473,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,7082_01,143.0,0.0,1.0,0.0,717.0,0,0,87.0
38.0,218,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1056_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
64.0,1209,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,623.0,0.0,0.0,0.0,5855_01,0.0,1827.0,0.0,0.0,0.0,1,0,0.0
18.0,1000,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6175_01,628.0,0.0,0.0,0.0,31.0,0,0,150.0
29.0,1194,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7360_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
23.0,439,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2373.0,0.0,0.0,0.0,2720_01,171.0,1.0,0.0,0.0,30.0,0,0,985.0
16.0,602,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3715_04,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20.0,1545,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,0.0,0.0,0.0,8068_01,0.0,0.0,1.0,0.0,110.0,0,0,614.0
36.0,1377,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8432_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
13.0,552,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663_01,0.0,0.0,0.0,0.0,4.0,1,0,811.0
46.0,1629,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7851_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
52.0,468,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2303_01,1377.0,32.0,0.0,0.0,22.0,1,0,0.0
36.0,58,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,583.0,1.0,0.0,0.0,1879_01,0.0,1789.0,0.0,0.0,19.0,0,0,1009.0
29.0,145,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4463_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
22.0,1420,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8807_01,0.0,0.0,1.0,0.0,617.0,0,0,0.0
68.0,407,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,286.0,0.0,0.0,0.0,2056_03,0.0,0.0,0.0,0.0,1739.0,0,0,13.0
52.0,801,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,559.0,0.0,0.0,0.0,4293_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
16.0,766,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4717_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
32.0,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4176.0,1.0,0.0,0.0,6086_01,0.0,0.0,1.0,0.0,183.0,1,0,6.0
48.0,1637,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,0.0,0.0,0.0,8512_01,0.0,0.0,1.0,0.0,0.0,1,0,10.0
20.0,432,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,790.0,0.0,0.0,0.0,2670_01,4.0,0.0,0.0,0.0,15.0,0,0,0.0
40.0,1782,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,9208_02,757.0,4.0,1.0,0.0,2.0,0,0,0.0
54.0,86,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,2790_04,0.0,0.0,0.0,0.0,4689.0,0,0,0.0
28.0,70,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,631.0,0.0,0.0,0.0,0956_01,0.0,0.0,1.0,0.0,5.0,1,0,0.0
18.0,1314,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,297.0,0.0,0.0,0.0,8137_01,0.0,0.0,0.0,0.0,588.0,0,0,23.0
32.0,163,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5166_01,382.0,477.0,0.0,0.0,22.0,1,0,2.0
25.0,1472,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,319.0,0.0,1.0,0.0,7724_01,338.0,32.0,1.0,0.0,15.0,0,0,0.0
23.0,451,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,266.0,0.0,0.0,0.0,7027_01,26.0,404.0,0.0,0.0,0.0,1,1,0.0
20.0,427,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2168_02,212.0,991.0,1.0,0.0,0.0,0,0,13.0
8.0,533,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2595_04,0.0,0.0,0.0,0.0,0.0,1,0,0.0
35.0,185,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4618.0,1.0,0.0,0.0,5466_04,0.0,0.0,0.0,0.0,324.0,0,0,12061.0
15.0,67,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,212.0,0.0,0.0,0.0,0360_01,358.0,33.0,1.0,0.0,0.0,0,0,112.0
40.0,518,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3272_01,0.0,895.0,1.0,0.0,0.0,1,0,0.0
0.0,151,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0809_04,0.0,0.0,1.0,0.0,0.0,1,0,0.0
36.0,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1901_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
34.0,178,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2912_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
43.0,538,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2812_01,803.0,384.0,1.0,0.0,120.0,1,0,0.0
47.0,1358,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8482_01,0.0,0.0,1.0,0.0,0.0,0,0,0.0
24.0,89,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,224.0,0.0,0.0,0.0,1438_01,181.0,0.0,0.0,0.0,195.0,0,0,191.0
49.0,290,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1479_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
22.0,1389,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7214_01,30.0,690.0,1.0,0.0,41.0,1,0,0.0
24.0,582,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,0.0,0.0,0.0,8863_01,0.0,5.0,1.0,0.0,0.0,1,0,1.0
24.0,192,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1288_01,621.0,0.0,0.0,0.0,0.0,0,0,0.0
3.0,1026,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6363_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
28.0,1158,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7187_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
17.0,213,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6724_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
64.0,372,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1868_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
22.0,95,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3111_01,1173.0,0.0,0.0,0.0,9.0,0,0,0.0
19.0,207,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1014_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
27.0,81,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,2736_01,1709.0,24.0,0.0,0.0,0.0,0,1,0.0
47.0,1283,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,7949_01,0.0,0.0,1.0,0.0,2330.0,0,0,0.0
35.0,968,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4762_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
21.0,1495,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7217_01,21.0,874.0,0.0,0.0,226.0,1,0,0.0
19.0,1574,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,666.0,0.0,0.0,0.0,8232_01,5.0,0.0,1.0,0.0,123.0,0,0,440.0
32.0,969,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5944_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
24.0,448,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2234_07,2538.0,61.0,0.0,0.0,0.0,0,0,0.0
27.0,251,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,1300_01,1.0,1.0,1.0,0.0,380.0,0,0,13.0
29.0,1564,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7543_01,0.0,702.0,0.0,0.0,0.0,0,0,56.0
49.0,793,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4915_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14.0,16,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0285_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
16.0,1322,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6905_03,43.0,750.0,1.0,0.0,0.0,1,0,0.0
20.0,182,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,905.0,0.0,0.0,0.0,1216_01,65.0,0.0,0.0,0.0,0.0,1,0,0.0
44.0,340,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8816_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
28.0,1001,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6178_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
60.0,190,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,190.0,1.0,0.0,0.0,6313_01,0.0,3.0,1.0,0.0,1964.0,0,0,30.0
39.0,1602,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7698_01,332.0,728.0,0.0,0.0,2.0,1,0,86.0
2.0,602,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3715_03,0.0,0.0,0.0,0.0,0.0,1,0,0.0
1.0,1275,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7899_03,0.0,0.0,1.0,0.0,0.0,1,0,0.0
53.0,1009,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6256_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
30.0,450,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,6810_02,768.0,2010.0,1.0,0.0,0.0,1,0,0.0
46.0,429,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2183_01,607.0,41.0,1.0,0.0,334.0,0,0,251.0
37.0,94,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.0,1.0,0.0,0.0,3065_01,0.0,1650.0,0.0,0.0,356.0,1,0,1.0
40.0,221,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,1.0,0.0,0.0,6912_01,0.0,0.0,0.0,0.0,2814.0,0,0,318.0
